Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Data Url,Use
1750884,ROUND,0.3,VVS2,J,GD,VG,VG,N,4.17-4.20×2.66,889.13,https://capitalwholesalediamonds.com/product/0-3-ct-round-5581/,Train
1766723,ROUND,0.3,VS2,J,VG,EX,VG,F,4.29-4.31×2.64,889.13,https://capitalwholesalediamonds.com/product/0-3-ct-round-5663/,Train
1802299,ROUND,0.2,VVS1,F,EX,EX,EX,N,3.77-3.79×2.28,889.58,https://capitalwholesalediamonds.com/product/0-2-ct-round-80/,Train
1802299,ROUND,0.2,VVS1,F,EX,EX,EX,N,3.77-3.79×2.28,889.58,https://capitalwholesalediamonds.com/product/0-2-ct-round-123/,Train
1756275,ROUND,0.3,VVS2,I,F,GD,FR,N,4.44-4.48×2.49,889.62,https://capitalwholesalediamonds.com/product/0-3-ct-round-5328/,Train
1679376,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.91-3.94×2.47,889.9,https://capitalwholesalediamonds.com/product/0-23-ct-round-1657/,Train
1598730,ROUND,0.23,VVS1,H,EX,EX,EX,N,3.94-3.97×2.37,889.9,https://capitalwholesalediamonds.com/product/0-23-ct-round-1682/,Train
1645371,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.95-3.97×2.37,889.9,https://capitalwholesalediamonds.com/product/0-23-ct-round-2442/,Train
1679376,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.91-3.94×2.47,889.9,https://capitalwholesalediamonds.com/product/0-23-ct-round-2471/,Train
1598730,ROUND,0.23,VVS1,H,EX,EX,EX,N,3.94-3.97×2.37,889.9,https://capitalwholesalediamonds.com/product/0-23-ct-round-2496/,Train
1713894,ROUND,0.29,VS1,H,GD,GD,GD,F,4.16-4.25×2.64,890.87,https://capitalwholesalediamonds.com/product/0-29-ct-round-93/,Train
1790860,ROUND,0.32,VS2,K,EX,EX,EX,F,4.37-4.39×2.74,891.31,https://capitalwholesalediamonds.com/product/0-32-ct-round-858/,Train
1779654,ROUND,0.3,VS2,I,EX,EX,EX,F,4.29-4.32×2.64,891.71,https://capitalwholesalediamonds.com/product/0-3-ct-round-5474/,Train
1778261,ROUND,0.3,VVS2,J,GD,EX,GD,N,4.20-4.27×2.60,892.22,https://capitalwholesalediamonds.com/product/0-3-ct-round-5576/,Train
1787565,ROUND,0.35,VS1,K,EX,VG,EX,M,4.53-4.56×2.77,892.27,https://capitalwholesalediamonds.com/product/0-35-ct-round-1624/,Train
1728394,ROUND,0.5,SI1,N,EX,EX,VG,F,4.99-5.06×3.15,892.35,https://capitalwholesalediamonds.com/product/0-5-ct-round-11879/,Train
1802312,ROUND,0.24,VVS2,G,EX,VG,EX,N,3.95-3.98×2.49,892.46,https://capitalwholesalediamonds.com/product/0-24-ct-round-729/,Train
1802312,ROUND,0.24,VVS2,G,EX,VG,EX,N,3.95-3.98×2.49,892.46,https://capitalwholesalediamonds.com/product/0-24-ct-round-1101/,Train
1778318,ROUND,0.3,VS1,K,EX,EX,EX,F,4.28-4.31×2.68,892.71,https://capitalwholesalediamonds.com/product/0-3-ct-round-5739/,Train
1571271,ROUND,0.19,IF,D,EX,EX,EX,N,3.66-3.68×2.30,893.18,https://capitalwholesalediamonds.com/product/0-19-ct-round-50/,Train
1571273,ROUND,0.19,IF,D,EX,EX,EX,N,3.67-3.69×2.30,893.18,https://capitalwholesalediamonds.com/product/0-19-ct-round-52/,Train
1571271,ROUND,0.19,IF,D,EX,EX,EX,N,3.66-3.68×2.30,893.18,https://capitalwholesalediamonds.com/product/0-19-ct-round-78/,Train
1571273,ROUND,0.19,IF,D,EX,EX,EX,N,3.67-3.69×2.30,893.18,https://capitalwholesalediamonds.com/product/0-19-ct-round-80/,Train
1798171,ROUND,0.3,VVS2,J,F,GD,GD,N,4.10-4.15×2.80,893.23,https://capitalwholesalediamonds.com/product/0-3-ct-round-5597/,Train
1784903,ROUND,0.3,SI1,G,VG,EX,GD,ST,4.26-4.31×2.68,893.25,https://capitalwholesalediamonds.com/product/0-3-ct-round-4826/,Train
1735573,ROUND,0.33,SI1,J,VG,GD,VG,N,4.38-4.42×2.74,893.47,https://capitalwholesalediamonds.com/product/0-33-ct-round-625/,Train
1762699,ROUND,0.3,SI2,H,VG,EX,VG,N,4.34-4.37×2.57,893.71,https://capitalwholesalediamonds.com/product/0-3-ct-round-5264/,Train
1787750,ROUND,0.3,SI2,H,VG,EX,GD,N,4.33-4.34×2.60,893.71,https://capitalwholesalediamonds.com/product/0-3-ct-round-5268/,Train
1789729,ROUND,0.3,VS2,I,GD,EX,VG,F,4.33-4.37×2.54,893.72,https://capitalwholesalediamonds.com/product/0-3-ct-round-5466/,Train
1792622,ROUND,0.3,SI2,D,EX,EX,EX,M,4.27-4.31×2.69,893.72,https://capitalwholesalediamonds.com/product/0-3-ct-round-6382/,Train
1556400,ROUND,0.22,VS1,F,EX,EX,EX,N,3.89-3.92×2.42,894.18,https://capitalwholesalediamonds.com/product/0-22-ct-round-96/,Train
1778440,ROUND,0.3,SI2,H,EX,EX,VG,N,4.30-4.34×2.62,894.23,https://capitalwholesalediamonds.com/product/0-3-ct-round-5286/,Train
1777246,ROUND,0.31,VS2,I,F,VG,GD,N,4.09-4.17×2.80,894.43,https://capitalwholesalediamonds.com/product/0-31-ct-round-1155/,Train
1802308,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.81-3.84×2.40,894.47,https://capitalwholesalediamonds.com/product/0-21-ct-round-76/,Train
1802307,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.79-3.81×2.39,894.47,https://capitalwholesalediamonds.com/product/0-21-ct-round-84/,Train
1802308,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.81-3.84×2.40,894.47,https://capitalwholesalediamonds.com/product/0-21-ct-round-124/,Train
1802307,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.79-3.81×2.39,894.47,https://capitalwholesalediamonds.com/product/0-21-ct-round-132/,Train
1675264,ROUND,0.23,VS1,G,EX,EX,EX,N,3.99-4.02×2.41,894.96,https://capitalwholesalediamonds.com/product/0-23-ct-round-1663/,Train
1763811,ROUND,0.23,VS1,G,EX,EX,EX,N,4.01-4.03×2.39,894.96,https://capitalwholesalediamonds.com/product/0-23-ct-round-1674/,Train
1675264,ROUND,0.23,VS1,G,EX,EX,EX,N,3.99-4.02×2.41,894.96,https://capitalwholesalediamonds.com/product/0-23-ct-round-2477/,Train
1763811,ROUND,0.23,VS1,G,EX,EX,EX,N,4.01-4.03×2.39,894.96,https://capitalwholesalediamonds.com/product/0-23-ct-round-2488/,Train
1795559,ROUND,0.3,SI2,G,VG,VG,VG,F,4.21-4.25×2.70,895.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-4909/,Train
1795546,ROUND,0.3,SI1,I,GD,VG,GD,N,4.09-4.18×2.69,895.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5516/,Train
1795527,ROUND,0.3,VS2,J,GD,VG,VG,N,4.07-4.12×2.73,895.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5677/,Train
1556477,ROUND,0.23,IF,G,EX,EX,EX,N,3.88-3.91×2.46,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1608/,Train
1763754,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.01×2.45,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1631/,Train
1763755,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.92-3.94×2.42,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1636/,Train
1618607,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.95-3.97×2.44,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1639/,Train
1763752,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.92-3.95×2.39,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1641/,Train
1763749,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.00×2.41,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1643/,Train
1763753,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.98-4.01×2.42,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1648/,Train
1618606,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.95×2.43,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1650/,Train
1763747,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.89-3.92×2.44,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1659/,Train
1763748,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.96-3.98×2.45,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1660/,Train
1592387,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.94-3.96×2.42,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1661/,Train
1592482,ROUND,0.23,VVS1,H,EX,EX,EX,N,3.91-3.94×2.45,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-1681/,Train
1556477,ROUND,0.23,IF,G,EX,EX,EX,N,3.88-3.91×2.46,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2422/,Train
1763754,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.01×2.45,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2445/,Train
1763755,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.92-3.94×2.42,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2450/,Train
1618607,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.95-3.97×2.44,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2453/,Train
1763752,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.92-3.95×2.39,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2455/,Train
1763749,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.00×2.41,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2457/,Train
1763753,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.98-4.01×2.42,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2462/,Train
1618606,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.95×2.43,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2464/,Train
1763747,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.89-3.92×2.44,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2473/,Train
1763748,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.96-3.98×2.45,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2474/,Train
1592387,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.94-3.96×2.42,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2475/,Train
1592482,ROUND,0.23,VVS1,H,EX,EX,EX,N,3.91-3.94×2.45,895.38,https://capitalwholesalediamonds.com/product/0-23-ct-round-2495/,Train
1795447,ROUND,0.3,VVS1,K,EX,EX,EX,M,4.36-4.38×2.61,895.73,https://capitalwholesalediamonds.com/product/0-3-ct-round-5718/,Train
1790787,ROUND,0.33,VS1,L,EX,EX,EX,M,4.51-4.53×2.70,895.75,https://capitalwholesalediamonds.com/product/0-33-ct-round-636/,Train
1574782,ROUND,0.68,SI2,O-P,EX,EX,EX,F,5.60-5.63×3.52,896.04,https://capitalwholesalediamonds.com/product/0-68-ct-round/,Train
1783563,ROUND,0.3,VS1,K,EX,EX,EX,N,4.35-4.38×2.66,896.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5741/,Train
1783565,ROUND,0.3,VS1,K,EX,EX,EX,N,4.30-4.31×2.68,896.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5761/,Train
1788864,ROUND,0.31,VS1,K,EX,VG,VG,N,4.28-4.33×2.70,897.05,https://capitalwholesalediamonds.com/product/0-31-ct-round-1205/,Train
1556485,ROUND,0.19,IF,D,EX,EX,EX,N,3.72-3.74×2.29,897.36,https://capitalwholesalediamonds.com/product/0-19-ct-round-54/,Train
1556485,ROUND,0.19,IF,D,EX,EX,EX,N,3.72-3.74×2.29,897.36,https://capitalwholesalediamonds.com/product/0-19-ct-round-82/,Train
1513169,ROUND,0.29,SI1,F,VG,VG,GD,N,4.23-4.30×2.64,897.69,https://capitalwholesalediamonds.com/product/0-29-ct-round-81/,Train
1757194,ROUND,0.3,SI2,G,VG,VG,VG,N,4.28-4.33×2.62,897.73,https://capitalwholesalediamonds.com/product/0-3-ct-round-4907/,Train
1758166,ROUND,0.3,SI2,F,VG,EX,EX,N,4.21-4.24×2.65,897.81,https://capitalwholesalediamonds.com/product/0-3-ct-round-4397/,Train
1576859,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.82×2.40,898.02,https://capitalwholesalediamonds.com/product/0-21-ct-round-86/,Train
1556446,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.76-3.78×2.38,898.02,https://capitalwholesalediamonds.com/product/0-21-ct-round-91/,Train
1694068,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.82-3.84×2.34,898.02,https://capitalwholesalediamonds.com/product/0-21-ct-round-94/,Train
1576859,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.82×2.40,898.02,https://capitalwholesalediamonds.com/product/0-21-ct-round-134/,Train
1556446,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.76-3.78×2.38,898.02,https://capitalwholesalediamonds.com/product/0-21-ct-round-139/,Train
1694068,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.82-3.84×2.34,898.02,https://capitalwholesalediamonds.com/product/0-21-ct-round-142/,Train
1792646,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.82×2.37,899.08,https://capitalwholesalediamonds.com/product/0-21-ct-round-71/,Train
1792646,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.82×2.37,899.08,https://capitalwholesalediamonds.com/product/0-21-ct-round-119/,Train
1598791,ROUND,0.23,VS2,E,EX,EX,VG,N,3.92-3.94×2.45,899.25,https://capitalwholesalediamonds.com/product/0-23-ct-round-2083/,Train
1541236,ROUND,0.23,VS2,E,VG,EX,VG,N,3.89-3.91×2.46,899.25,https://capitalwholesalediamonds.com/product/0-23-ct-round-2095/,Train
1586027,ROUND,0.23,VS2,E,VG,VG,VG,N,3.83-3.85×2.47,899.25,https://capitalwholesalediamonds.com/product/0-23-ct-round-2104/,Train
1556386,ROUND,0.23,VS2,F,EX,EX,EX,F,3.90-3.93×2.41,899.25,https://capitalwholesalediamonds.com/product/0-23-ct-round-2419/,Train
1645376,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.96×2.44,899.25,https://capitalwholesalediamonds.com/product/0-23-ct-round-2640/,Train
1618621,ROUND,0.23,VS1,D,EX,EX,EX,N,3.97-3.99×2.39,899.25,https://capitalwholesalediamonds.com/product/0-23-ct-round-2646/,Train
1627026,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.92×2.45,899.25,https://capitalwholesalediamonds.com/product/0-23-ct-round-2649/,Train
1684781,ROUND,0.23,VS1,D,EX,EX,EX,N,3.92-3.94×2.42,899.25,https://capitalwholesalediamonds.com/product/0-23-ct-round-2653/,Train
1627023,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.92×2.46,899.25,https://capitalwholesalediamonds.com/product/0-23-ct-round-2660/,Train
1789620,ROUND,0.3,VVS2,J,EX,EX,EX,ST,4.36-4.37×2.59,899.25,https://capitalwholesalediamonds.com/product/0-3-ct-round-5582/,Train
1792371,ROUND,0.3,VVS2,J,GD,VG,VG,N,4.14-4.19×2.73,899.25,https://capitalwholesalediamonds.com/product/0-3-ct-round-5592/,Train
1792370,ROUND,0.3,VVS2,J,GD,VG,VG,N,4.12-4.17×2.65,899.25,https://capitalwholesalediamonds.com/product/0-3-ct-round-5596/,Train
1792912,ROUND,0.3,VVS2,K,EX,EX,EX,N,4.30-4.32×2.68,899.27,https://capitalwholesalediamonds.com/product/0-3-ct-round-5721/,Train
1788846,ROUND,0.3,VVS2,K,EX,VG,VG,N,4.35-4.40×2.60,899.27,https://capitalwholesalediamonds.com/product/0-3-ct-round-5723/,Train
1669443,ROUND,0.29,SI1,D,VG,VG,GD,N,4.16-4.22×2.68,899.65,https://capitalwholesalediamonds.com/product/0-29-ct-round-109/,Train
1679374,ROUND,0.23,VVS2,F,VG,VG,VG,N,3.94-3.97×2.45,899.71,https://capitalwholesalediamonds.com/product/0-23-ct-round-1381/,Train
1679374,ROUND,0.23,VVS2,F,VG,VG,VG,N,3.94-3.97×2.45,899.71,https://capitalwholesalediamonds.com/product/0-23-ct-round-2195/,Train
1775117,ROUND,0.3,VS2,J,VG,EX,EX,F,4.32-4.35×2.63,899.76,https://capitalwholesalediamonds.com/product/0-3-ct-round-5684/,Train
1779575,ROUND,0.3,VS1,K,EX,EX,EX,F,4.27-4.30×2.67,899.79,https://capitalwholesalediamonds.com/product/0-3-ct-round-5748/,Train
1528065,ROUND,0.23,IF,G,EX,EX,EX,N,4.01-3.98×2.36,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1607/,Train
1506828,ROUND,0.23,IF,G,EX,EX,EX,N,3.89-3.92×2.44,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1609/,Train
1528016,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.96-3.94×2.39,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1637/,Train
1592390,ROUND,0.23,VVS2,G,EX,EX,EX,N,4.03-4.04×2.37,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1638/,Train
1618608,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.97-3.99×2.42,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1640/,Train
1618599,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.91-3.94×2.43,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1644/,Train
1618603,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.97-4.00×2.43,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1645/,Train
1694077,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.97×2.39,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1651/,Train
1528017,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.95-3.92×2.42,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1654/,Train
1618602,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.88-3.91×2.46,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1655/,Train
1763751,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.02×2.38,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1656/,Train
1664997,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.96×2.47,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-1658/,Train
1528065,ROUND,0.23,IF,G,EX,EX,EX,N,4.01-3.98×2.36,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2421/,Train
1506828,ROUND,0.23,IF,G,EX,EX,EX,N,3.89-3.92×2.44,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2423/,Train
1528016,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.96-3.94×2.39,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2451/,Train
1592390,ROUND,0.23,VVS2,G,EX,EX,EX,N,4.03-4.04×2.37,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2452/,Train
1618608,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.97-3.99×2.42,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2454/,Train
1618599,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.91-3.94×2.43,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2458/,Train
1618603,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.97-4.00×2.43,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2459/,Train
1694077,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.97×2.39,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2465/,Train
1528017,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.95-3.92×2.42,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2468/,Train
1618602,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.88-3.91×2.46,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2469/,Train
1763751,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.02×2.38,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2470/,Train
1664997,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.96×2.47,900.42,https://capitalwholesalediamonds.com/product/0-23-ct-round-2472/,Train
1589333,ROUND,0.28,SI1,F,EX,EX,VG,N,4.21-4.22×2.61,900.63,https://capitalwholesalediamonds.com/product/0-28-ct-round-52/,Train
1790964,ROUND,0.3,SI2,H,EX,VG,EX,F,4.27-4.29×2.66,900.77,https://capitalwholesalediamonds.com/product/0-3-ct-round-5261/,Train
1790933,ROUND,0.3,SI1,J,VG,EX,EX,F,4.37-4.39×2.61,900.77,https://capitalwholesalediamonds.com/product/0-3-ct-round-5691/,Train
1790932,ROUND,0.3,SI1,J,VG,EX,VG,F,4.30-4.34×2.60,900.77,https://capitalwholesalediamonds.com/product/0-3-ct-round-5700/,Train
1789677,ROUND,0.3,VS1,K,EX,EX,EX,F,4.26-4.29×2.67,900.77,https://capitalwholesalediamonds.com/product/0-3-ct-round-5737/,Train
1786376,ROUND,0.3,VS1,K,EX,EX,VG,N,4.30-4.33×2.65,900.77,https://capitalwholesalediamonds.com/product/0-3-ct-round-5755/,Train
1789676,ROUND,0.3,VS1,K,EX,VG,VG,N,4.26-4.32×2.66,900.77,https://capitalwholesalediamonds.com/product/0-3-ct-round-5757/,Train
1791608,ROUND,0.3,VS1,K,EX,EX,VG,F,4.23-4.27×2.67,900.77,https://capitalwholesalediamonds.com/product/0-3-ct-round-5760/,Train
1783625,ROUND,0.32,VS2,K,EX,EX,EX,N,4.36-4.38×2.74,901.53,https://capitalwholesalediamonds.com/product/0-32-ct-round-859/,Train
1598771,ROUND,0.24,VS1,F,VG,VG,VG,N,3.92-3.93×2.46,901.78,https://capitalwholesalediamonds.com/product/0-24-ct-round-1030/,Train
1775044,ROUND,0.3,VVS2,K,EX,EX,VG,N,4.30-4.34×2.63,901.78,https://capitalwholesalediamonds.com/product/0-3-ct-round-5725/,Train
1795560,ROUND,0.3,SI2,I,EX,EX,EX,N,4.27-4.30×2.68,901.8,https://capitalwholesalediamonds.com/product/0-3-ct-round-5558/,Train
1788798,ROUND,0.4,SI1,K,VG,VG,GD,N,4.57-4.63×2.95,901.87,https://capitalwholesalediamonds.com/product/0-4-ct-round-2223/,Train
1576858,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.87-3.88×2.35,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-74/,Train
1556444,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.79-3.82×2.33,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-82/,Train
1556440,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.77-3.78×2.36,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-85/,Train
1586433,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.87-3.89×2.37,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-89/,Train
1576856,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.81×2.37,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-92/,Train
1576857,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.83-3.85×2.34,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-95/,Train
1675219,ROUND,0.21,VVS1,F,EX,EX,EX,N,3.86-3.88×2.37,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-103/,Train
1576858,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.87-3.88×2.35,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-122/,Train
1556444,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.79-3.82×2.33,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-130/,Train
1556440,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.77-3.78×2.36,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-133/,Train
1586433,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.87-3.89×2.37,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-137/,Train
1576856,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.81×2.37,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-140/,Train
1576857,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.83-3.85×2.34,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-143/,Train
1675219,ROUND,0.21,VVS1,F,EX,EX,EX,N,3.86-3.88×2.37,902.26,https://capitalwholesalediamonds.com/product/0-21-ct-round-151/,Train
1757114,ROUND,0.3,VS1,K,EX,EX,EX,F,4.31-4.34×2.65,902.29,https://capitalwholesalediamonds.com/product/0-3-ct-round-5747/,Train
1576836,ROUND,0.22,VS1,F,EX,EX,EX,N,3.83-3.85×2.39,902.39,https://capitalwholesalediamonds.com/product/0-22-ct-round-69/,Train
1576840,ROUND,0.22,VS1,D,EX,EX,EX,N,3.85-3.87×2.39,902.39,https://capitalwholesalediamonds.com/product/0-22-ct-round-74/,Train
1576843,ROUND,0.22,VS1,D,EX,EX,EX,N,3.84-3.85×2.42,902.39,https://capitalwholesalediamonds.com/product/0-22-ct-round-75/,Train
1576841,ROUND,0.22,VS1,D,EX,EX,EX,N,3.84-3.87×2.42,902.39,https://capitalwholesalediamonds.com/product/0-22-ct-round-76/,Train
1576836,ROUND,0.22,VS1,F,EX,EX,EX,N,3.83-3.85×2.39,902.39,https://capitalwholesalediamonds.com/product/0-22-ct-round-103/,Train
1576840,ROUND,0.22,VS1,D,EX,EX,EX,N,3.85-3.87×2.39,902.39,https://capitalwholesalediamonds.com/product/0-22-ct-round-108/,Train
1576843,ROUND,0.22,VS1,D,EX,EX,EX,N,3.84-3.85×2.42,902.39,https://capitalwholesalediamonds.com/product/0-22-ct-round-109/,Train
1576841,ROUND,0.22,VS1,D,EX,EX,EX,N,3.84-3.87×2.42,902.39,https://capitalwholesalediamonds.com/product/0-22-ct-round-110/,Train
1795526,ROUND,0.3,VS2,J,VG,EX,VG,F,4.35-4.38×2.55,902.83,https://capitalwholesalediamonds.com/product/0-3-ct-round-5673/,Train
1775118,ROUND,0.3,VS2,J,EX,EX,VG,F,4.29-4.33×2.68,902.83,https://capitalwholesalediamonds.com/product/0-3-ct-round-5686/,Train
1790943,ROUND,0.3,SI2,D,GD,EX,GD,N,4.13-4.18×2.72,902.88,https://capitalwholesalediamonds.com/product/0-3-ct-round-6373/,Train
1773435,ROUND,0.3,SI2,H,EX,EX,EX,N,4.37-4.39×2.62,903.81,https://capitalwholesalediamonds.com/product/0-3-ct-round-5284/,Train
1802324,ROUND,0.22,VS1,F,EX,EX,EX,N,3.88-3.89×2.44,904.23,https://capitalwholesalediamonds.com/product/0-22-ct-round-67/,Train
1802324,ROUND,0.22,VS1,F,EX,EX,EX,N,3.88-3.89×2.44,904.23,https://capitalwholesalediamonds.com/product/0-22-ct-round-101/,Train
1586184,ROUND,0.23,VS1,E,EX,EX,EX,F,3.95-3.96×2.47,904.71,https://capitalwholesalediamonds.com/product/0-23-ct-round-1131/,Train
1586158,ROUND,0.23,VS1,E,EX,EX,EX,F,3.93-3.95×2.44,904.71,https://capitalwholesalediamonds.com/product/0-23-ct-round-1136/,Train
