Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Use
1774084,CUSHION,0.5,VS1,H,EX,EX,VG,N,4.62-4.36×2.96,"1,531.28",Train
1776162,CUSHION,0.5,VS1,F,EX,EX,VG,M,4.58-4.41×2.94,"1,533.78",Train
1791719,CUSHION,0.5,VS2,H,VG,EX,EX,N,4.47-4.38×3.01,"1,533.84",Train
1632725,CUSHION,0.71,VVS2,K,EX,EX,VG,N,5.12-4.89×3.27,"1,534.18",Train
1651868,CUSHION,0.51,VS2,FANCY,EX,EX,GD,N,4.63-4.42×2.94,"1,534.45",Train
201162-344,CUSHION,1.0,SI1,M,VG,EX,VG,F,6.24-5.27×3.66,"1,534.49",Train
1778456,CUSHION,0.7,SI1,J,VG,EX,VG,N,5.35-4.73×3.29,"1,537.65",Train
1782551,CUSHION,0.53,VS2,H,EX,VG,VG,N,5.00-4.33×2.94,"1,541.11",Train
1787769,CUSHION,0.52,SI1,E,EX,EX,EX,N,4.73-4.45×3.01,"1,542.87",Train
1606849,CUSHION,0.5,VS2,G,EX,EX,EX,N,4.75-4.31×2.93,"1,544.19",Train
200753-45,CUSHION,1.0,,FANCY,EX,VG,VG,M,5.77-5.36×3.61,"1,512.88",Train
1636023,CUSHION,0.9,SI2,K,VG,EX,VG,F,5.61-5.11×3.57,"1,514.71",Train
1651869,CUSHION,0.51,SI1,FANCY,EX,EX,VG,F,4.71-4.25×2.88,"1,515.05",Train
1654066,CUSHION,0.59,SI1,H,EX,EX,VG,N,4.76-4.62×3.12,"1,515.87",Train
1615070,CUSHION,0.72,SI2,H,EX,EX,VG,N,5.52-4.78×3.22,"1,516.09",Train
1761481,CUSHION,0.52,SI1,E,EX,EX,VG,N,4.97-4.32×2.93,"1,517.40",Train
1771076,CUSHION,0.5,VS2,F,VG,EX,VG,N,4.75-4.29×2.89,"1,518.67",Train
1799597,CUSHION,0.5,VVS2,H,EX,VG,GD,N,4.90-4.23×2.87,"1,519.31",Train
1646007,CUSHION,0.5,VVS1,G,EX,EX,VG,F,4.74-4.32×2.92,"1,521.74",Train
1800581,CUSHION,0.5,SI1,F,EX,EX,VG,N,5.15-4.17×2.81,"1,522.74",Train
1660173,CUSHION,0.5,VVS1,G,EX,EX,VG,M,4.73-4.31×2.90,"1,524.32",Train
200715-332,CUSHION,1.01,,FANCY,EX,VG,VG,M,5.81-5.72×3.56,"1,524.68",Train
1772508,CUSHION,0.53,VS2,F,EX,EX,VG,M,5.20-4.31×2.91,"1,525.01",Train
1765479,CUSHION,0.51,VVS1,H,EX,EX,VG,N,4.51-4.48×3.03,"1,525.77",Train
1631325,CUSHION,0.73,VS2,K,EX,EX,EX,N,5.62-4.80×3.24,"1,525.93",Train
1795577,CUSHION,0.59,VS2,I,VG,EX,EX,F,4.81-4.58×3.20,"1,570.48",Train
1773471,CUSHION,0.5,VS2,G,VG,VG,VG,N,4.74-4.28×2.96,"1,570.86",Train
1795573,CUSHION,0.5,VS1,H,EX,VG,VG,N,4.50-4.45×2.93,"1,571.02",Train
1574493,CUSHION,0.66,VVS2,FANCY,EX,EX,VG,F,4.98-4.70×3.18,"1,571.38",Train
1663198,CUSHION,0.5,VS1,G,EX,EX,VG,N,4.65-4.36×2.97,"1,572.63",Train
1668184,CUSHION,0.73,SI1,K,EX,EX,EX,N,5.54-4.80×3.26,"1,574.05",Train
1772504,CUSHION,0.71,SI1,K,EX,EX,VG,N,5.25-4.86×3.30,"1,574.07",Train
1794063,CUSHION,0.56,VS2,H,VG,EX,EX,N,4.82-4.49×3.12,"1,575.91",Train
1651021,CUSHION,0.58,SI1,D,EX,EX,VG,N,5.16-4.46×3.02,"1,579.27",Train
1632705,CUSHION,0.91,VVS1,M,EX,EX,EX,N,6.28-5.12×3.47,"1,579.34",Train
1651012,CUSHION,0.53,VVS1,H,EX,VG,EX,F,4.71-4.45×3.00,"1,581.98",Train
1582752,CUSHION,0.85,VS1,L,EX,EX,EX,F,5.86-5.02×3.40,"1,582.02",Train
1667165,CUSHION,0.51,SI2,D,VG,EX,VG,N,4.89-4.18×2.92,"1,582.12",Train
1660175,CUSHION,0.51,VS2,E,EX,EX,GD,N,4.96-4.30×2.91,"1,582.23",Train
1765488,CUSHION,0.5,VS2,F,EX,EX,VG,N,4.90-4.21×2.86,"1,584.58",Train
1606827,CUSHION,0.52,VVS2,J,EX,EX,EX,N,4.61-4.51×3.01,"1,156.87",Train
1664490,CUSHION,0.7,VVS2,U-V,GD,EX,VG,ST,4.92-4.81×3.46,"1,160.33",Train
1606850,CUSHION,0.5,VS2,H,EX,EX,VG,VS,4.53-4.49×3.01,"1,162.75",Train
1652702,CUSHION,0.5,VS1,I,VG,EX,VG,M,4.72-4.32×2.98,"1,163.62",Train
1642258,CUSHION,0.5,VS1,I,VG,EX,VG,N,4.45-4.35×3.05,"1,163.62",Train
1575625,CUSHION,0.51,VS2,I,EX,EX,VG,N,4.65-4.37×2.97,"1,165.07",Train
1612607,CUSHION,0.52,VS2,I,EX,EX,VG,F,4.65-4.45×3.02,"1,166.78",Train
1631335,CUSHION,0.5,VS1,J,EX,EX,VG,N,4.63-4.37×2.93,"1,178.31",Train
1638141,CUSHION,0.51,VS2,J,EX,EX,VG,N,4.94-4.29×2.89,"1,180.03",Train
1624942,CUSHION,0.81,SI2,M,EX,EX,EX,M,5.43-5.15×3.48,"1,186.09",Train
1616433,CUSHION,0.7,VS2,L,VG,EX,VG,F,5.41-4.71×3.14,"1,191.85",Train
1609797,CUSHION,0.52,VS2,I,EX,EX,VG,N,4.59-4.52×3.04,"1,194.64",Train
1615089,CUSHION,0.5,VS2,I,EX,VG,VG,N,5.10-4.22×2.84,"1,194.84",Train
1636045,CUSHION,0.8,SI1,N,VG,EX,VG,M,5.24-5.09×3.50,"1,196.50",Train
1667151,CUSHION,0.55,VVS2,J,EX,EX,VG,ST,5.05-4.37×2.96,"1,196.99",Train
1668187,CUSHION,0.5,VS1,I,VG,EX,EX,F,4.62-4.22×2.93,"1,244.88",Train
1660167,CUSHION,0.8,SI1,M,EX,EX,VG,F,5.47-5.03×3.42,"1,246.32",Train
1654062,CUSHION,0.51,VVS2,I,EX,EX,VG,N,4.98-4.28×2.89,"1,251.50",Train
1794070,CUSHION,0.5,SI1,I,VG,EX,VG,N,4.47-4.39×3.07,"1,251.53",Train
1595363,CUSHION,0.5,VVS1,FANCY,EX,EX,VG,N,4.43-4.35×2.95,"1,255.25",Train
1621326,CUSHION,0.5,SI1,FANCY,EX,EX,GD,M,4.56-4.37×2.96,"1,255.25",Train
1602307,CUSHION,0.5,VS1,FANCY,EX,EX,EX,N,4.70-4.41×2.98,"1,257.85",Train
1624947,CUSHION,0.77,VS2,M,EX,EX,VG,N,5.20-5.03×3.41,"1,259.09",Train
1784946,CUSHION,0.5,SI1,G,VG,EX,GD,N,4.87-4.29×2.78,"1,259.15",Train
1648844,CUSHION,0.5,VS2,H,VG,VG,VG,N,4.63-4.34×3.03,"1,264.05",Train
1652705,CUSHION,0.5,SI1,H,EX,VG,GD,N,4.74-4.37×2.89,"1,273.41",Train
1604255,CUSHION,0.53,VS1,FANCY,EX,EX,VG,N,4.76-4.41×2.99,"1,274.08",Train
1752876,CUSHION,0.5,SI1,G,VG,EX,VG,N,4.69-4.19×2.93,"1,276.90",Train
1574494,CUSHION,0.53,VVS2,FANCY,EX,EX,VG,M,4.56-4.49×2.94,"1,277.75",Train
1749091,CUSHION,0.5,SI1,I,EX,EX,VG,N,4.89-4.29×2.92,"1,281.88",Train
1796880,CUSHION,0.5,VVS1,F,EX,EX,VG,ST,5.00-4.21×2.80,"1,545.59",Train
1794057,CUSHION,0.5,VS2,E,EX,EX,GD,N,4.59-4.39×2.91,"1,546.52",Train
1661585,CUSHION,0.51,VVS1,G,EX,EX,VG,M,4.54-4.41×2.99,"1,547.89",Train
1798196,CUSHION,0.73,VS2,U-V,EX,VG,VG,N,4.90-4.84×3.37,"1,548.26",Train
1606737,CUSHION,0.8,VVS2,L,EX,EX,VG,N,5.32-5.04×3.42,"1,549.36",Train
1665776,CUSHION,0.9,SI1,L,EX,EX,EX,F,5.65-5.39×3.59,"1,550.22",Train
1608363,CUSHION,0.9,VS1,L,EX,EX,VG,F,5.69-5.19×3.52,"1,550.50",Train
1771078,CUSHION,0.5,VS2,G,VG,EX,VG,N,4.65-4.33×2.95,"1,551.42",Train
1798202,CUSHION,0.5,VS1,H,EX,EX,VG,N,4.74-4.31×2.92,"1,551.56",Train
1783711,CUSHION,0.5,VS2,H,EX,EX,VG,N,4.58-4.35×2.93,"1,552.30",Train
1595348,CUSHION,0.71,VS1,FANCY,EX,EX,VG,M,5.58-4.60×3.12,"1,553.75",Train
201162-370,CUSHION,1.06,SI2,K,EX,VG,VG,N,5.97-5.42×3.68,"1,553.91",Train
1638111,CUSHION,0.8,SI1,L,EX,EX,VG,N,5.39-5.12×3.47,"1,554.79",Train
1708365,CUSHION,0.81,SI1,K,EX,EX,EX,N,5.83-4.89×3.31,"1,554.99",Train
1667163,CUSHION,0.5,VS2,G,VG,EX,VG,N,4.84-4.19×2.92,"1,555.32",Train
1572454,CUSHION,0.8,VS1,L,EX,EX,EX,N,5.45-5.06×3.34,"1,477.31",Train
1787772,CUSHION,0.53,SI1,G,EX,EX,VG,N,4.92-4.51×2.83,"1,477.50",Train
1651871,CUSHION,0.53,SI2,FANCY,EX,VG,GD,N,4.71-4.42×2.97,"1,477.52",Train
1669448,CUSHION,0.81,VS1,M,EX,EX,VG,F,5.79-4.96×3.37,"1,478.93",Train
1766804,CUSHION,0.55,VS2,I,EX,EX,EX,N,5.10-4.38×2.96,"1,479.49",Train
1608402,CUSHION,0.8,VS2,L,EX,EX,EX,N,5.29-5.21×3.47,"1,481.58",Train
1794068,CUSHION,0.53,SI1,G,EX,EX,EX,F,4.63-4.49×3.03,"1,481.83",Train
1787771,CUSHION,0.55,SI1,G,EX,EX,VG,N,4.77-4.50×3.04,"1,482.23",Train
1651861,CUSHION,0.75,I1,FANCY,EX,GD,GD,F,5.22-4.94×3.35,"1,483.05",Train
1667153,CUSHION,0.5,VS1,G,VG,EX,GD,N,5.11-4.25×2.84,"1,485.28",Train
1643529,CUSHION,0.5,VS1,H,EX,EX,VG,N,4.73-4.31×2.91,"1,486.18",Train
1794053,CUSHION,0.5,VS1,I,EX,EX,VG,N,4.98-4.29×2.87,"1,486.49",Train
1795572,CUSHION,0.58,VVS2,I,EX,EX,EX,N,4.91-4.54×3.08,"1,487.77",Train
1732856,CUSHION,0.7,SI2,J,EX,EX,EX,N,5.29-4.81×3.27,"1,488.10",Train
1631320,CUSHION,0.8,SI1,L,EX,EX,VG,F,5.51-4.98×3.33,"1,488.39",Train
1533986,CUSHION,0.66,SI2,FANCY,EX,EX,EX,M,4.80-4.77×3.23,"1,014.51",Train
1601292,CUSHION,0.66,I2,FANCY,EX,VG,VG,F,5.00-4.73×3.15,"1,014.51",Train
1555209,CUSHION,0.51,SI2,I,EX,VG,VG,F,4.83-4.39×2.97,"1,015.11",Train
1748166,CUSHION,0.61,I1,FANCY,EX,EX,GD,F,4.82-4.78×3.10,"1,016.33",Train
1784949,CUSHION,0.45,SI2,F,EX,EX,VG,N,4.52-4.16×2.82,"1,017.89",Train
1601289,CUSHION,0.5,SI1,FANCY,GD,EX,VG,F,4.20-4.14×3.11,"1,018.38",Train
1643526,CUSHION,0.52,IF,K,EX,EX,VG,N,4.63-4.41×2.99,"1,021.06",Train
1622485,CUSHION,0.59,VVS1,Y-Z,EX,VG,VG,N,4.90-4.52×3.06,"1,034.37",Train
1779755,CUSHION,0.4,SI1,G,VG,VG,VG,N,4.32-3.92×2.73,"1,034.99",Train
1651014,CUSHION,0.55,VVS2,W-X,EX,EX,VG,N,4.67-4.42×2.99,"1,041.90",Train
1604260,CUSHION,0.51,SI2,FANCY,EX,VG,VG,N,4.63-4.49×2.93,"1,044.18",Train
1664498,CUSHION,0.5,VS2,K,EX,VG,VG,F,5.10-4.21×2.76,"1,046.08",Train
1796910,CUSHION,0.34,VS1,H,EX,EX,VG,N,4.22-3.84×2.56,"1,050.50",Train
1668191,CUSHION,0.51,SI2,I,EX,EX,EX,F,4.99-4.25×2.88,"1,051.23",Train
1761484,CUSHION,0.41,VS2,H,EX,EX,VG,F,4.58-3.97×2.68,"1,052.41",Train
1762709,CUSHION,0.71,VS1,Y-Z,EX,VG,VG,M,5.10-4.94×3.19,"1,402.31",Train
1786428,CUSHION,0.5,VS2,H,VG,EX,VG,F,4.64-4.36×2.88,"1,402.85",Train
1761483,CUSHION,0.6,SI1,H,EX,EX,VG,N,4.94-4.60×3.11,"1,406.76",Train
1575611,CUSHION,0.83,VS1,L,EX,EX,VG,N,5.86-4.99×3.38,"1,407.77",Train
1781165,CUSHION,0.71,SI2,K,VG,EX,VG,N,5.16-4.80×3.33,"1,410.74",Train
1602058,CUSHION,0.51,VVS1,I,EX,EX,EX,N,4.69-4.36×2.96,"1,411.99",Train
1787773,CUSHION,0.5,SI1,G,EX,EX,VG,N,4.55-4.34×2.95,"1,412.99",Train
1665801,CUSHION,0.5,SI1,G,EX,EX,VG,F,4.64-4.33×2.94,"1,414.37",Train
1660176,CUSHION,0.5,VS2,G,EX,EX,GD,F,4.52-4.50×3.02,"1,416.14",Train
1645988,CUSHION,0.8,VS2,L,VG,EX,VG,M,5.44-4.99×3.46,"1,417.83",Train
201162-297,CUSHION,0.96,SI2,S-T,EX,EX,VG,N,5.63-5.50×3.69,"1,418.06",Train
1772506,CUSHION,0.5,VVS2,I,EX,EX,VG,N,4.44-4.43×3.00,"1,418.79",Train
1793048,CUSHION,0.46,VS1,E,VG,EX,VG,N,4.54-4.11×2.85,"1,421.00",Train
1657709,CUSHION,0.72,VS2,K,GD,EX,VG,N,5.48-4.57×3.29,"1,421.51",Train
1608409,CUSHION,0.76,VVS2,L,EX,EX,EX,F,5.46-4.96×3.32,"1,422.00",Train
1608444,CUSHION,0.51,VS1,K,EX,VG,VG,N,4.72-4.31×2.92,958.73,Train
1615081,CUSHION,0.52,VVS2,K,EX,EX,VG,N,5.00-4.32×2.90,959.96,Train
1595345,CUSHION,0.72,SI2,FANCY,EX,EX,VG,F,5.03-4.79×3.26,960.77,Train
1665796,CUSHION,0.5,VS1,K,EX,EX,VG,F,4.93-4.28×2.86,963.05,Train
1672859,CUSHION,0.52,VS2,U-V,EX,EX,VG,N,4.67-4.57×2.76,963.47,Train
1608428,CUSHION,0.5,VVS1,K,VG,EX,VG,N,4.52-4.31×2.97,968.24,Train
1634090,CUSHION,0.53,VS2,L,EX,EX,VG,N,4.87-4.43×2.92,973.58,Train
1664496,CUSHION,0.53,VVS2,U-V,EX,EX,VG,F,4.82-4.46×2.97,975.35,Train
1728491,CUSHION,0.66,SI2,W-X,EX,EX,EX,F,4.90-4.83×3.19,981.59,Train
1608430,CUSHION,0.57,VVS1,L,EX,EX,VG,N,4.84-4.55×3.05,981.59,Train
1591215,CUSHION,0.5,SI2,J,VG,EX,VG,N,4.62-4.31×2.96,987.31,Train
1667152,CUSHION,0.5,VVS2,K,VG,EX,VG,N,4.92-4.27×2.85,994.18,Train
1740864,CUSHION,0.53,SI1,FANCY,EX,EX,VG,M,4.58-4.47×2.94,994.55,Train
1793047,CUSHION,0.51,SI2,K,VG,EX,EX,N,4.92-4.35×2.81,994.82,Train
1622631,CUSHION,0.51,I1,FANCY,EX,VG,GD,F,4.38-4.38×3.04,"1,011.55",Train
201163-343,CUSHION,1.2,SI1,W-X,EX,EX,VG,F,5.97-5.67×3.85,"1,665.16",Train
203202-295,CUSHION,1.0,SI2,FANCY,EX,VG,GD,N,6.01-5.60×3.45,"1,669.15",Train
1790075,CUSHION,0.41,VVS1,FANCY,EX,VG,VG,N,4.25-4.04×2.66,"1,669.75",Train
1761475,CUSHION,0.5,VS1,E,EX,EX,VG,N,4.57-4.39×2.97,"1,669.86",Train
1761476,CUSHION,0.5,VS1,E,EX,EX,VG,N,4.55-4.40×2.98,"1,669.86",Train
201249-118,CUSHION,1.02,SI1,M,EX,EX,VG,F,5.98-5.44×3.68,"1,670.45",Train
1604040,CUSHION,0.71,VS2,J,EX,EX,EX,N,5.46-4.72×3.21,"1,670.49",Train
1756386,CUSHION,0.7,SI2,H,EX,EX,VG,N,5.03-4.96×3.37,"1,673.61",Train
1671930,CUSHION,0.51,VVS1,F,EX,EX,VG,F,4.91-4.24×2.88,"1,674.78",Train
1664762,CUSHION,0.5,SI1,FANCY,EX,VG,GD,F,4.55-4.22×2.86,"1,675.40",Train
1642251,CUSHION,0.7,SI2,J,EX,EX,VG,N,5.02-5.01×3.28,"1,675.92",Train
200551-72,CUSHION,1.06,,FANCY,EX,VG,VG,F,6.51-5.16×3.49,"1,677.10",Train
1640854,CUSHION,0.73,SI2,I,EX,EX,VG,N,5.62-4.79×3.25,"1,680.03",Train
1798205,CUSHION,0.5,VS2,E,VG,EX,EX,N,5.08-4.16×2.87,"1,680.89",Train
1795562,CUSHION,0.9,VVS2,O-P,VG,EX,GD,F,5.39-5.36×3.74,"1,681.04",Train
1522553,CUSHION,0.9,SI2,K,EX,EX,VG,N,5.82-5.32×3.58,"1,766.67",Train
213089-75,CUSHION,1.0,SI2,W-X,EX,EX,VG,N,5.35-5.24×3.66,"1,769.63",Train
1632746,CUSHION,0.59,VS2,F,VG,EX,VG,N,5.05-4.55×3.13,"1,770.93",Train
1643519,CUSHION,0.76,VS2,J,EX,EX,VG,N,5.32-5.11×3.44,"1,771.59",Train
211176-293,CUSHION,0.96,SI1,M,EX,EX,VG,ST,5.94-5.43×3.57,"1,772.20",Train
1636086,CUSHION,0.59,VVS2,H,EX,EX,VG,N,4.96-4.55×3.09,"1,773.02",Train
1602304,CUSHION,0.75,VS2,FANCY,EX,EX,VG,F,5.60-4.69×3.16,"1,773.52",Train
200551-365,CUSHION,1.02,SI2,FANCY,EX,EX,VG,M,5.78-5.55×3.71,"1,773.89",Train
1765480,CUSHION,0.61,VS1,G,EX,EX,VG,M,5.19-4.51×3.03,"1,774.13",Train
1609777,CUSHION,0.8,VS1,K,EX,EX,EX,N,5.97-4.90×3.32,"1,774.68",Train
1595349,CUSHION,0.71,VS1,FANCY,EX,EX,EX,N,4.93-4.92×3.34,"1,780.85",Train
1793038,CUSHION,0.7,SI2,G,VG,EX,VG,N,5.02-4.90×3.42,"1,781.41",Train
1796901,CUSHION,0.5,VS2,F,EX,EX,VG,N,4.97-4.21×2.84,"1,781.43",Train
1794051,CUSHION,0.5,VS1,G,EX,EX,VG,N,5.11-4.10×2.78,"1,781.43",Train
200695-126,CUSHION,1.21,SI1,S-T,EX,EX,VG,N,5.96-5.92×4.01,"1,782.88",Train
210454-346,CUSHION,1.01,VVS2,U-V,EX,EX,VG,N,5.49-5.46×3.75,"2,200.95",Train
1619457,CUSHION,0.8,VVS2,I,EX,VG,GD,N,5.36-5.14×3.44,"2,200.95",Train
1651860,CUSHION,0.8,VVS1,FANCY,EX,EX,VG,ST,5.95-5.01×3.04,"2,203.44",Train
201251-159,CUSHION,1.2,SI2,L,VG,EX,GD,ST,6.21-5.72×3.97,"2,204.14",Train
1656360,CUSHION,0.8,VVS2,J,EX,EX,EX,F,5.18-5.16×3.49,"2,207.81",Train
1651003,CUSHION,0.8,VS2,J,EX,EX,VG,N,5.19-5.11×3.47,"2,207.83",Train
1606751,CUSHION,0.8,VS1,I,VG,EX,VG,N,5.44-4.94×3.41,"2,207.90",Train
1621152,CUSHION,0.7,SI2,D,EX,EX,EX,N,5.30-4.82×3.28,"2,209.85",Train
1654405,CUSHION,0.86,VVS2,FANCY,EX,EX,VG,F,5.43-5.30×3.56,"2,210.42",Train
1626227,CUSHION,0.81,SI1,I,EX,EX,VG,F,5.54-5.08×3.45,"2,099.21",Train
1725991,CUSHION,0.81,SI1,I,EX,EX,VG,N,5.28-5.26×3.56,"2,105.47",Train
1794037,CUSHION,0.76,SI1,I,EX,EX,VG,N,5.37-5.06×3.43,"2,106.91",Train
201204-106,CUSHION,1.11,VVS2,S-T,EX,EX,EX,ST,6.03-5.70×3.83,"2,107.75",Train
1615061,CUSHION,0.81,SI2,D,EX,EX,VG,N,5.73-4.98×3.38,"2,111.99",Train
1775164,CUSHION,0.7,VS2,H,VG,EX,VG,M,5.64-4.63×3.17,"2,112.72",Train
1642242,CUSHION,0.8,SI2,F,VG,EX,VG,M,5.51-5.14×3.45,"2,116.52",Train
1638131,CUSHION,0.7,SI2,D,EX,EX,VG,N,5.23-4.93×3.31,"2,117.68",Train
1796899,CUSHION,0.59,VS2,F,EX,EX,VG,N,4.98-4.52×3.07,"2,117.98",Train
1631323,CUSHION,0.75,VVS2,I,EX,EX,VG,F,5.10-5.10×3.42,"2,118.77",Train
1534911,CUSHION,0.8,VS2,I,EX,EX,VG,F,5.67-4.93×3.35,"2,119.15",Train
1609780,CUSHION,0.8,VS2,I,VG,EX,VG,N,5.60-4.95×3.47,"2,119.15",Train
1628223,CUSHION,0.9,SI1,K,EX,EX,VG,N,5.62-5.24×3.55,"2,119.75",Train
1628248,CUSHION,0.71,VS2,H,VG,EX,VG,N,5.24-4.72×3.30,"2,123.35",Train
1639553,CUSHION,0.72,SI1,F,EX,EX,VG,N,5.80-4.71×3.18,"2,123.49",Train
210454-346,CUSHION,1.01,VVS2,U-V,EX,EX,VG,N,5.49-5.46×3.75,"2,200.95",Train
1619457,CUSHION,0.8,VVS2,I,EX,VG,GD,N,5.36-5.14×3.44,"2,200.95",Train
1651860,CUSHION,0.8,VVS1,FANCY,EX,EX,VG,ST,5.95-5.01×3.04,"2,203.44",Train
201251-159,CUSHION,1.2,SI2,L,VG,EX,GD,ST,6.21-5.72×3.97,"2,204.14",Train
1656360,CUSHION,0.8,VVS2,J,EX,EX,EX,F,5.18-5.16×3.49,"2,207.81",Train
1651003,CUSHION,0.8,VS2,J,EX,EX,VG,N,5.19-5.11×3.47,"2,207.83",Train
1606751,CUSHION,0.8,VS1,I,VG,EX,VG,N,5.44-4.94×3.41,"2,207.90",Train
1621152,CUSHION,0.7,SI2,D,EX,EX,EX,N,5.30-4.82×3.28,"2,209.85",Train
1654405,CUSHION,0.86,VVS2,FANCY,EX,EX,VG,F,5.43-5.30×3.56,"2,210.42",Train
1610237,CUSHION,0.52,SI1,FANCY,EX,VG,VG,ST,4.60-4.40×2.99,"2,211.39",Train
1615060,CUSHION,0.8,SI1,I,EX,EX,VG,N,5.83-5.04×3.31,"2,213.12",Train
1594996,CUSHION,0.7,SI1,E,VG,VG,VG,N,5.03-4.86×3.35,"2,213.67",Train
1672853,CUSHION,0.8,VS2,I,EX,EX,VG,M,5.28-5.11×3.47,"2,214.81",Train
1647278,CUSHION,0.8,VS1,I,VG,EX,VG,F,5.43-5.00×3.47,"2,216.11",Train
1789826,CUSHION,0.7,SI1,H,EX,EX,EX,N,5.62-4.68×3.17,"2,216.65",Train
1584395,CUSHION,0.8,VS1,I,EX,EX,VG,N,5.23-5.12×3.47,"2,235.53",Train
1639552,CUSHION,0.7,SI1,D,EX,EX,VG,ST,5.01-4.89×3.31,"2,237.88",Train
1755522,CUSHION,0.7,SI1,G,EX,EX,VG,N,5.20-4.88×3.31,"2,239.13",Train
1631308,CUSHION,0.8,VVS1,J,EX,EX,VG,N,5.45-5.03×3.41,"2,239.40",Train
1790971,CUSHION,0.8,SI2,I,EX,EX,VG,N,5.88-4.87×3.31,"2,240.43",Train
1664750,CUSHION,0.86,VS1,FANCY,EX,EX,VG,M,5.67-5.10×3.44,"2,241.65",Train
111000-6368,CUSHION,1.01,SI2,FANCY,VG,VG,GD,ST,6.10-5.36×3.48,"2,241.67",Train
200550-179,CUSHION,1.01,SI2,H,EX,VG,VG,N,6.06-5.52×3.59,"2,243.69",Train
1626216,CUSHION,0.91,SI2,J,EX,EX,EX,N,5.78-5.30×3.59,"2,245.14",Train
211169-26,CUSHION,1.0,SI2,L,VG,EX,VG,N,6.22-5.27×3.62,"2,247.57",Train
1667134,CUSHION,0.8,VS1,J,EX,VG,GD,N,5.36-5.15×3.50,"2,249.20",Train
201244-315,CUSHION,1.0,VS1,N,EX,EX,VG,N,6.29-5.26×3.57,"2,249.55",Train
210028-396,CUSHION,1.0,SI1,L,EX,EX,VG,F,6.13-5.33×3.59,"2,249.70",Train
1668179,CUSHION,0.8,VS1,I,VG,EX,VG,M,5.26-5.04×3.52,"2,250.47",Train
1654058,CUSHION,0.71,SI1,D,EX,EX,VG,ST,5.28-4.80×3.25,"2,251.38",Train
200715-266,CUSHION,1.51,,FANCY,EX,VG,VG,N,6.57-6.19×4.10,"2,329.11",Train
1771067,CUSHION,0.7,SI1,G,EX,EX,VG,N,5.02-4.93×3.34,"2,331.49",Train
213121-401,CUSHION,1.07,VVS2,U-V,EX,EX,VG,N,5.82-5.41×3.78,"2,331.52",Train
1794041,CUSHION,0.61,VVS1,G,EX,EX,VG,N,5.09-4.71×3.18,"2,331.78",Train
1757198,CUSHION,0.72,SI1,F,EX,EX,VG,N,5.56-4.80×3.17,"2,332.40",Train
1652695,CUSHION,0.71,SI1,H,EX,EX,VG,N,5.78-4.66×3.16,"2,335.84",Train
1658911,CUSHION,0.7,SI2,F,EX,EX,VG,N,5.42-4.93×3.25,"2,340.48",Train
1589353,CUSHION,0.81,VS2,I,EX,EX,VG,N,5.58-5.10×3.42,"2,341.58",Train
210300-84,CUSHION,1.2,VS2,W-X,EX,EX,VG,F,5.89-5.76×3.91,"2,343.25",Train
1650983,CUSHION,0.9,VS1,K,VG,EX,VG,N,5.56-5.17×3.61,"2,344.02",Train
211007-465,CUSHION,1.03,SI1,U-V,EX,EX,VG,M,5.78-5.60×3.75,"2,347.97",Train
1771072,CUSHION,0.75,SI2,G,EX,VG,VG,N,5.62-4.88×3.31,"2,349.61",Train
1615054,CUSHION,0.82,VS1,I,EX,EX,EX,F,5.78-5.01×3.40,"2,350.90",Train
1799592,CUSHION,0.7,SI2,E,EX,EX,VG,N,5.12-4.95×3.33,"2,351.72",Train
1793034,CUSHION,0.8,SI2,E,EX,EX,VG,N,5.55-5.04×3.43,"2,352.72",Train
1628252,CUSHION,0.7,SI1,E,EX,EX,VG,N,5.24-4.82×3.27,"2,306.49",Train
1667146,CUSHION,0.7,SI2,F,EX,EX,VG,N,5.34-4.89×3.18,"2,306.59",Train
1652696,CUSHION,0.7,SI1,H,EX,EX,VG,N,5.69-4.78×3.15,"2,307.82",Train
200715-309,CUSHION,1.0,VVS2,W-X,EX,EX,VG,N,5.92-5.58×3.64,"2,310.88",Train
1645997,CUSHION,0.72,SI1,F,EX,EX,VG,N,5.17-5.12×3.42,"2,313.96",Train
1656368,CUSHION,0.73,SI1,F,EX,EX,VG,N,5.58-4.85×3.29,"2,315.11",Train
1796878,CUSHION,0.52,IF,D,EX,EX,EX,N,4.57-4.46×3.01,"2,316.45",Train
1639532,CUSHION,0.91,VS1,K,EX,EX,VG,N,5.75-5.24×3.55,"2,319.07",Train
1631310,CUSHION,0.83,VVS2,J,EX,EX,EX,N,5.32-5.29×3.55,"2,319.32",Train
1605421,CUSHION,0.9,SI2,FANCY,GD,EX,VG,N,5.71-5.13×3.61,"2,319.86",Train
1606801,CUSHION,0.7,SI1,D,EX,EX,VG,N,5.55-4.74×3.20,"2,320.21",Train
1656370,CUSHION,0.7,SI1,G,EX,EX,VG,N,5.34-4.86×3.25,"2,321.01",Train
1606715,CUSHION,0.9,VS1,K,EX,EX,EX,N,5.41-5.36×3.64,"2,322.17",Train
1615609,CUSHION,0.7,VVS2,FANCY,EX,EX,GD,F,5.08-4.96×3.19,"2,322.22",Train
1631309,CUSHION,0.8,VVS1,J,EX,EX,EX,N,5.19-5.16×3.51,"2,327.93",Train
