Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Use
1769649,HEART,0.3,VS2,D,EX,EX,VG,N,4.01-4.77×2.80,"1,116.84",Test
1774271,HEART,0.3,VVS2,E,EX,EX,GD,N,4.04-4.69×2.74,"1,117.77",Test
1760556,HEART,0.33,VVS1,G,EX,EX,GD,N,4.17-4.91×2.77,"1,118.31",Test
1791794,HEART,0.3,VS2,E,EX,EX,VG,N,4.05-4.71×2.80,"1,118.81",Test
1769622,HEART,0.3,VVS2,F,VG,VG,VG,N,4.16-4.61×2.70,"1,118.85",Test
1769624,HEART,0.3,VVS2,F,VG,EX,VG,N,4.20-4.66×2.57,"1,118.85",Test
1765068,HEART,0.3,SI2,D,EX,EX,VG,N,4.14-4.76×2.70,893.71,Test
1791806,HEART,0.3,SI2,D,VG,EX,VG,N,4.24-4.64×2.61,893.71,Test
1726033,HEART,0.32,SI1,F,EX,EX,GD,N,4.21-4.77×2.82,893.99,Test
1800044,HEART,0.3,SI1,E,VG,EX,GD,F,4.19-4.63×2.75,895.21,Test
1767974,HEART,0.3,SI1,D,GD,EX,GD,N,3.87-4.54×2.74,895.73,Test
1800017,HEART,0.35,VS1,I,EX,EX,GD,M,4.53-4.98×2.70,896.41,Test
1795906,HEART,0.3,SI1,F,VG,EX,GD,F,4.26-4.59×2.69,897.27,Test
1791805,HEART,0.3,SI1,G,VG,VG,GD,F,4.23-4.77×2.64,897.74,Test
1783873,HEART,0.3,SI1,F,VG,EX,GD,F,3.93-4.71×2.71,900.77,Test
1769681,HEART,0.29,VS1,F,VG,VG,VG,N,4.17-4.66×2.59,901.16,Test
1750305,HEART,0.3,SI1,E,VG,EX,VG,N,3.88-4.66×2.75,901.78,Test
1791136,HEART,0.31,SI2,E,EX,EX,VG,N,4.04-4.78×2.76,902.26,Test
1767944,HEART,0.31,VS1,I,EX,VG,VG,N,4.01-4.74×2.76,902.81,Test
1593741,HEART,0.5,SI1,K,EX,VG,VG,F,4.95-5.55×3.12,904.35,Test
1766954,HEART,0.3,SI1,D,VG,VG,GD,N,4.04-4.79×2.67,905.91,Test
1777474,HEART,0.31,VVS1,E,EX,VG,GD,N,4.10-4.72×2.66,"1,090.86",Test
1791796,HEART,0.3,VS2,F,VG,VG,VG,N,3.91-4.75×2.87,"1,091.99",Test
1789916,HEART,0.3,VS1,G,EX,VG,VG,N,3.99-4.68×2.74,"1,091.99",Test
1781393,HEART,0.3,VS1,G,EX,EX,VG,N,4.25-4.62×2.62,"1,091.99",Test
1789105,HEART,0.3,VVS2,H,VG,EX,VG,N,4.01-4.57×2.76,"1,091.99",Test
1771271,HEART,0.5,SI2,H,EX,EX,VG,M,4.68-5.48×3.24,"1,092.72",Test
1797308,HEART,0.3,VVS2,D,GD,VG,FR,N,3.83-4.62×2.73,"1,093.01",Test
1716650,HEART,0.3,VVS1,D,VG,VG,GD,N,4.09-4.81×2.75,"1,093.02",Test
1730675,HEART,0.45,SI1,F,VG,VG,GD,M,4.85-5.19×2.92,"1,093.23",Test
1785280,HEART,0.33,VS2,H,EX,VG,VG,N,4.39-4.74×2.66,"1,093.73",Test
1798673,HEART,0.3,VVS2,E,VG,EX,GD,F,3.93-4.51×2.69,"1,093.94",Test
1800029,HEART,0.3,VS2,G,EX,VG,VG,N,4.11-4.63×2.74,"1,093.95",Test
1800016,HEART,0.3,VS1,H,EX,VG,VG,N,4.04-4.72×2.78,"1,093.95",Test
1800015,HEART,0.3,VS1,H,EX,VG,VG,N,4.04-4.79×2.79,"1,093.95",Test
1800003,HEART,0.3,VS1,E,EX,EX,GD,N,4.02-4.75×2.68,"1,094.00",Test
1775276,HEART,0.41,VS2,I,VG,EX,VG,N,4.37-5.22×3.14,"1,055.84",Test
1800737,HEART,0.3,VS1,E,GD,EX,GD,F,4.16-4.61×2.49,"1,055.95",Test
1800041,HEART,0.3,SI1,D,EX,EX,VG,N,4.14-4.62×2.59,"1,056.49",Test
1787946,HEART,0.3,VS2,E,EX,EX,GD,N,4.08-4.79×2.72,"1,057.50",Test
1771319,HEART,0.31,VVS2,G,VG,EX,VG,N,4.13-4.76×2.73,"1,058.38",Test
1785259,HEART,0.3,VS1,G,EX,VG,GD,N,4.07-4.65×2.61,"1,058.99",Test
1789912,HEART,0.3,VS1,E,EX,VG,GD,N,4.16-4.74×2.67,"1,060.00",Test
1785235,HEART,0.3,VVS2,F,EX,VG,GD,N,4.01-4.64×2.74,"1,060.48",Test
1651236,HEART,0.5,SI1,K,VG,GD,VG,N,4.77-5.51×3.07,"1,062.49",Test
1791130,HEART,0.3,VS2,G,VG,VG,VG,N,4.21-4.51×2.50,"1,063.04",Test
1800746,HEART,0.33,VS1,G,EX,VG,GD,F,4.07-4.84×2.82,"1,063.09",Test
1779835,HEART,0.3,VS1,H,EX,EX,VG,N,4.20-4.70×2.68,"1,063.53",Test
1791124,HEART,0.31,VS1,H,EX,VG,GD,N,4.20-4.73×2.77,"1,063.67",Test
1769660,HEART,0.31,VS2,F,EX,EX,VG,N,4.02-4.78×2.70,"1,063.69",Test
1751869,HEART,0.31,VS1,G,EX,EX,VG,N,4.28-4.66×2.64,"1,063.69",Test
1785260,HEART,0.3,VS1,G,VG,GD,GD,F,3.85-4.63×2.77,975.81,Test
1490932,HEART,0.27,VVS2,G,EX,VG,VG,N,3.94-4.46×2.64,975.86,Test
1785261,HEART,0.39,VS1,H,GD,VG,GD,M,4.69-5.00×2.69,976.75,Test
1791800,HEART,0.3,VS2,G,GD,VG,VG,N,4.18-4.63×2.55,977.39,Test
1800049,HEART,0.3,SI1,G,VG,EX,VG,N,3.84-4.60×2.72,978.37,Test
1800782,HEART,0.31,SI1,E,EX,EX,VG,F,4.23-4.69×2.62,979.25,Test
1789920,HEART,0.33,VS1,I,EX,EX,VG,F,4.23-4.95×2.89,979.42,Test
1787960,HEART,0.31,VS2,H,VG,VG,GD,N,3.96-4.76×2.87,979.81,Test
1775313,HEART,0.3,SI1,D,VG,EX,VG,N,3.95-4.61×2.78,979.95,Test
1785287,HEART,0.3,SI1,F,EX,EX,VG,N,4.08-4.68×2.73,981.38,Test
1785288,HEART,0.3,SI1,F,EX,EX,VG,N,4.20-4.74×2.66,981.38,Test
1777480,HEART,0.3,VVS1,H,EX,EX,GD,N,4.16-4.54×2.66,983.93,Test
1787967,HEART,0.3,SI1,D,VG,EX,VG,N,3.93-4.58×2.76,984.43,Test
1781400,HEART,0.39,SI1,G,VG,EX,VG,F,4.61-5.19×2.89,984.66,Test
1787957,HEART,0.3,VS2,G,VG,EX,GD,N,3.89-4.68×2.82,985.51,Test
